user_id,total_listens,last_listen,content_variety_score,listening_time_of_day,sessions,returned_within_7_days,listening_days,days_since_last_session,replay_count,creator_followed,engagement_depth,total_plays,age,gender,country,completion_rate,skip_rate,replay_rate,avg_session_duration,episode_duration_minutes,content_type,genre,next_episode_played,liked_content,shared_content,commented,is_premium_content,subscription_status,ad_completion_rate,peak_hour_activity,returned_within_3_days,engaged,engagement_intensity,skip_completion_gap,recency_risk_score,high_skip_user,low_completion_user,listen_completion_ratio,is_power_listener,content_affinity_score,time_of_day_encoded
user_000333,522,2009-05-03 00:00:00+00:00,287,afternoon,26.1,1,20,467,0,0,1,1010,,,,0.887128237046126,0.0,0.0,102.6793859559373,30,music,music,1,1,0,0,0,free,,0,1,1,5.726350370619581,-0.887128237046126,6.148468295917647,0,0,26.61384711138378,0,1.1322769422276755,1
user_000337,14400,2009-03-24 00:00:00+00:00,1281,evening,49.48453608247423,1,291,507,3,0,2,22866,31.0,f,United States,1.0,0.0,0.6,140.0,30,music,music,1,1,1,0,0,free,,1,1,1,13.63747057391022,-1.0,6.230481447578482,0,0,30.0,1,1.2,2
user_000338,7941,2009-04-30 00:00:00+00:00,406,afternoon,41.359375,1,192,470,0,0,1,5660,28.0,f,Poland,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,0,1,1,12.293657112526539,-1.0,6.154858094016418,0,0,30.0,0,1.2,1
user_000339,5441,2009-05-19 00:00:00+00:00,1009,afternoon,20.151851851851852,1,270,451,0,0,1,3517,32.0,m,Norway,0.9200217470024737,0.0,0.0,90.97498744817798,30,music,music,1,1,0,0,0,free,,0,1,1,4.056005463008328,-0.9200217470024737,6.113682179832232,0,0,27.60065241007421,0,1.1520130482014843,1
user_000341,21035,2009-04-26 00:00:00+00:00,1239,afternoon,35.11686143572621,1,599,474,0,0,1,3092,,,,1.0,0.0,0.0,127.25709515859766,30,music,music,1,1,0,0,0,free,,0,1,1,9.408146899784207,-1.0,6.163314804034641,0,0,30.0,0,1.2,1
user_000344,2015,2009-06-13 00:00:00+00:00,531,evening,24.876543209876544,1,81,426,3,1,4,68339,25.0,m,Turkey,1.0,0.0,0.6,104.7283950617284,30,music,music,1,1,1,1,0,free,,1,1,1,6.101359356098613,-1.0,6.056784013228625,0,0,30.0,1,1.2,2
user_000345,52908,2009-05-02 00:00:00+00:00,5366,evening,119.43115124153499,1,443,468,0,0,1,626,,f,United States,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,35.65108992284626,-1.0,6.150602768446279,0,0,30.0,0,1.2,2
user_000346,10760,2009-04-27 00:00:00+00:00,246,afternoon,43.38709677419355,1,248,473,0,0,1,3178,17.0,f,Croatia,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,0,1,1,12.814754321491767,-1.0,6.161207321695077,0,0,30.0,0,1.2,1
user_000347,10728,2009-05-02 00:00:00+00:00,962,afternoon,83.16279069767442,1,129,468,0,0,1,3084,,m,,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,0,1,1,24.824713641096842,-1.0,6.150602768446279,0,0,30.0,0,1.2,1
user_000348,79285,2009-06-18 00:00:00+00:00,2470,afternoon,75.94348659003832,1,1044,421,0,0,1,1570,24.0,m,Finland,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,0,1,1,25.194521617548258,-1.0,6.045005314036012,0,0,30.0,0,1.2,1
user_000349,88840,2009-06-16 00:00:00+00:00,1099,evening,100.38418079096046,1,885,423,0,0,1,837,23.0,m,Brazil,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,33.145720072486945,-1.0,6.049733455231958,0,0,30.0,0,1.2,2
user_000352,450,2009-04-09 00:00:00+00:00,49,evening,22.5,1,20,491,0,0,1,1265,33.0,,Norway,0.8778989681487266,0.002101031851273416,0.0,94.37175666224653,30,music,music,1,1,0,0,0,free,,1,1,1,4.315781554675908,-0.8757979362974532,6.211501917705098,0,0,26.336969044461796,0,1.1267393808892359,2
user_000354,12550,2009-04-29 00:00:00+00:00,654,afternoon,232.40740740740742,1,54,471,3,0,1,7796,34.0,m,United Kingdom,1.0,0.0,0.6,140.0,30,music,music,1,1,0,0,0,free,,0,1,1,68.93440050219712,-1.0,6.156978985585555,0,0,30.0,1,1.2,1
user_000356,23395,2009-06-18 00:00:00+00:00,576,evening,33.043785310734464,1,708,421,0,0,1,3026,27.0,m,Turkey,0.9891057138606013,0.0,0.0,122.23876766576107,30,music,music,1,1,0,0,0,free,,1,1,1,9.571638851649665,-0.9891057138606013,6.045005314036012,0,0,29.67317141581804,0,1.1934634283163608,2
user_000357,81469,2009-04-30 00:00:00+00:00,1787,night,63.79718089271731,1,1277,470,0,0,1,2714,,f,United States,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,18.963068630531684,-1.0,6.154858094016418,0,0,30.0,0,1.2,3
user_000358,8635,2009-05-02 00:00:00+00:00,848,evening,44.05612244897959,1,196,468,0,0,1,891,,f,Macedonia,0.9879773719857781,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,13.15108132805361,-0.9879773719857781,6.150602768446279,0,0,29.639321159573342,0,1.1927864231914669,2
user_000359,4294,2009-05-02 00:00:00+00:00,405,night,76.67857142857143,1,56,468,0,0,1,516,31.0,m,United States,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,22.88912579957356,-1.0,6.150602768446279,0,0,30.0,0,1.2,3
user_000361,18607,2008-12-06 00:00:00+00:00,748,night,101.125,1,184,615,3,1,3,18810,26.0,f,Poland,1.0,0.0,0.6,140.0,30,music,music,1,1,1,0,0,free,,1,1,1,22.982954545454547,-1.0,6.423246963533519,0,0,30.0,1,1.2,3
user_000363,7158,2009-05-03 00:00:00+00:00,1497,morning,47.40397350993378,1,151,467,0,0,1,6488,,,Slovenia,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,0,1,1,14.180675836304976,-1.0,6.148468295917647,0,0,30.0,0,1.2,0
user_000364,117,2009-04-25 00:00:00+00:00,89,afternoon,13.0,1,9,475,0,0,1,4434,29.0,f,Norway,0.8898505592109024,0.0,0.0,73.97372348685789,30,music,music,1,1,0,0,0,free,,0,1,1,2.02029076749822,-0.8898505592109024,6.16541785423142,0,0,26.69551677632707,0,1.1339103355265414,1
user_000366,54310,2009-06-18 00:00:00+00:00,982,evening,43.622489959839356,1,1245,421,0,0,1,4991,24.0,m,Finland,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,14.47191610042064,-1.0,6.045005314036012,0,0,30.0,0,1.2,2
user_000367,3799,2009-04-29 00:00:00+00:00,203,evening,27.528985507246375,1,138,471,3,1,3,15553,,,,1.0,0.0,0.6,110.56376811594203,30,music,music,1,1,1,0,0,free,,1,1,1,6.4485346823947385,-1.0,6.156978985585555,0,0,30.0,1,1.2,2
user_000371,3864,2009-05-01 00:00:00+00:00,307,night,21.954545454545453,1,176,469,3,1,4,35939,,m,Algeria,1.0,0.0,0.6,98.30000000000001,30,music,music,1,1,1,1,0,free,,1,1,1,4.591769825918762,-1.0,6.152732694704104,0,0,30.0,1,1.2,3
user_000375,700,2009-03-15 00:00:00+00:00,134,evening,50.0,1,14,516,0,1,2,10702,,,United Kingdom,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,13.539651837524177,-1.0,6.248042874508429,0,0,30.0,0,1.2,2
user_000376,43506,2009-04-25 00:00:00+00:00,1842,afternoon,49.04847801578354,1,887,475,3,0,2,15665,,f,Germany,1.0,0.0,0.6,140.0,30,music,music,1,1,1,0,0,free,,0,1,1,14.426022945818687,-1.0,6.16541785423142,0,0,30.0,1,1.2,1
user_000377,15097,2009-05-02 00:00:00+00:00,415,evening,60.388,1,250,468,0,0,1,4007,,m,Portugal,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,18.026268656716418,-1.0,6.150602768446279,0,0,30.0,0,1.2,2
user_000379,13175,2009-05-01 00:00:00+00:00,1115,afternoon,38.9792899408284,1,338,469,0,0,1,662,,m,United Kingdom,0.9411983641051929,0.0,0.0,133.2847691622406,30,music,music,1,1,0,0,0,free,,0,1,1,11.053926940151829,-0.9411983641051929,6.152732694704104,0,0,28.235950923155787,0,1.1647190184631158,1
user_000380,18915,2009-05-22 00:00:00+00:00,538,afternoon,26.089655172413792,1,725,448,0,0,1,37,,,Sweden,0.706605169819434,0.173394830180566,0.0,95.07465851172657,30,music,music,1,1,0,0,0,free,,0,1,1,5.5244210605922985,-0.533210339638868,7.165949084271153,0,0,21.19815509458302,0,1.0239631018916604,1
user_000381,22343,2009-06-13 00:00:00+00:00,563,evening,31.46901408450704,1,710,426,3,1,3,19199,,m,Turkey,1.0,0.0,0.6,119.2318309859155,30,music,music,1,1,1,0,0,free,,1,1,1,8.787138568190487,-1.0,6.056784013228625,0,0,30.0,1,1.2,2
user_000382,21344,2006-05-21 00:00:00+00:00,971,night,56.16842105263158,1,380,1545,0,0,1,2447,,m,United States,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,5.086402941376727,-1.0,7.343426229147367,0,0,30.0,0,1.2,3
user_000385,3947,2009-05-01 00:00:00+00:00,317,evening,31.325396825396826,1,126,469,0,0,1,2312,,m,Latvia,0.9639989173751101,0.0,0.0,117.40382754562765,30,music,music,1,1,0,0,0,free,,1,1,1,7.824939333377109,-0.9639989173751101,6.152732694704104,0,0,28.919967521253305,0,1.178399350425066,2
user_000386,87,2008-03-22 00:00:00+00:00,57,afternoon,21.75,1,4,874,0,0,1,362,,f,Poland,0.8046921558845668,0.07530784411543323,0.0,89.6470705471518,30,music,music,1,1,0,0,0,free,,0,1,1,2.228370039314916,-0.7293843117691335,7.284376082794477,0,0,24.140764676537003,0,1.08281529353074,1
user_000387,11497,2008-08-07 00:00:00+00:00,1130,afternoon,20.790235081374323,1,553,736,0,0,1,1950,,m,United Kingdom,0.891426764222517,0.0,0.0,91.17844127636923,30,music,music,1,1,0,0,0,free,,0,1,1,2.572077650595658,-0.891426764222517,6.602587892189336,0,0,26.74280292667551,0,1.1348560585335101,1
user_000391,12933,2009-05-21 00:00:00+00:00,1189,evening,28.237991266375545,1,458,449,0,0,1,2123,,f,Germany,0.940786048628154,0.0,0.0,109.63659482840866,30,music,music,1,1,0,0,0,free,,1,1,1,6.879816016088352,-0.940786048628154,6.1092475827643655,0,0,28.22358145884462,0,1.1644716291768924,2
user_000394,36368,2009-05-02 00:00:00+00:00,1338,night,47.78975032851511,1,761,468,3,0,2,16116,,m,United States,1.0,0.0,0.6,140.0,30,music,music,1,1,1,0,0,free,,1,1,1,14.265597112989585,-1.0,6.150602768446279,0,0,30.0,1,1.2,3
user_000399,246,2009-04-30 00:00:00+00:00,138,afternoon,30.75,1,8,470,0,0,1,3926,,m,United Kingdom,0.9896597080017905,0.0,0.0,117.2157077360752,30,music,music,1,1,0,0,0,free,,0,1,1,7.652617861750133,-0.9896597080017905,6.154858094016418,0,0,29.689791240053715,0,1.1937958248010743,1
user_000400,39236,2009-05-02 00:00:00+00:00,656,night,36.296022201665124,1,1081,468,3,0,2,14464,,m,United States,1.0,0.0,0.6,129.85124884366329,30,music,music,1,1,1,0,0,free,,1,1,1,10.049219213099244,-1.0,6.150602768446279,0,0,30.0,1,1.2,3
user_000405,3516,2010-08-13 00:00:00+00:00,396,morning,22.253164556962027,1,158,0,0,0,1,1664,,f,Australia,0.8914859094745721,0.0,0.0,94.3993702232485,30,music,music,1,1,0,0,0,free,,0,1,1,2100.68471965153,-0.8914859094745721,0.0,0,0,26.744577284237163,0,1.134891545684743,0
user_000408,427,2008-08-24 00:00:00+00:00,210,night,18.565217391304348,1,23,719,0,0,1,4287,,m,United States,0.921387967999111,0.0,0.0,87.54177291683223,30,music,music,1,1,0,0,0,free,,1,1,1,2.257266729196097,-0.921387967999111,6.579251212010101,0,0,27.64163903997333,0,1.1528327807994665,3
user_000412,40475,2009-04-28 00:00:00+00:00,3296,afternoon,60.68215892053973,1,667,472,0,0,1,7446,,f,United Kingdom,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,0,1,1,17.96089270375383,-1.0,6.159095388491933,0,0,30.0,0,1.2,1
user_000413,1728,2009-05-02 00:00:00+00:00,103,evening,20.32941176470588,1,85,468,3,0,1,9916,,f,United States,0.9780867860234721,0.0,0.6,93.80435089533877,30,music,music,1,1,0,0,0,free,,1,1,1,4.066070948128568,-0.9780867860234721,6.150602768446279,0,0,29.342603580704164,1,1.1868520716140831,2
user_000414,996,2006-04-24 00:00:00+00:00,128,afternoon,18.79245283018868,1,53,1572,3,0,1,6579,,m,United Kingdom,0.946303168318697,0.0,0.6,89.08812929580037,30,music,music,1,1,0,0,0,free,,0,1,1,1.0643257899053264,-0.946303168318697,7.360739903058278,0,0,28.38909504956091,1,1.1677819009912183,1
user_000418,1105,2008-08-24 00:00:00+00:00,357,afternoon,26.951219512195124,1,41,719,3,1,3,22570,,m,China,1.0,0.0,0.6,109.29268292682929,30,music,music,1,1,1,0,0,free,,0,1,1,4.091070956441273,-1.0,6.579251212010101,0,0,30.0,1,1.2,1
user_000422,10336,2009-05-01 00:00:00+00:00,448,afternoon,38.140221402214024,1,271,469,0,0,1,4671,,f,Finland,1.0,0.0,0.0,133.90848708487084,30,music,music,1,1,0,0,0,free,,0,1,1,10.866594351175513,-1.0,6.152732694704104,0,0,30.0,0,1.2,1
user_000424,3514,2009-01-23 00:00:00+00:00,338,afternoon,31.945454545454545,1,110,567,3,0,2,12934,,m,Netherlands,1.0,0.0,0.6,120.28,30,music,music,1,1,1,0,0,free,,0,1,1,6.764787451984635,-1.0,6.342121418721152,0,0,30.0,1,1.2,1
user_000425,18334,2009-06-19 00:00:00+00:00,1196,afternoon,26.72594752186589,1,686,420,0,0,1,4692,,m,Finland,0.9753161874998882,0.0,0.0,107.76036442310027,30,music,music,1,1,0,0,0,free,,0,1,1,6.840849986957059,-0.9753161874998882,6.042632833682381,0,0,29.259485624996646,0,1.1851897124999329,1
user_000426,31950,2009-04-30 00:00:00+00:00,532,night,62.159533073929964,1,514,470,0,0,1,2039,,m,Australia,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,18.476294331953703,-1.0,6.154858094016418,0,0,30.0,0,1.2,3
user_000427,65532,2007-04-18 00:00:00+00:00,3240,night,124.82285714285715,1,525,1213,0,1,2,8448,,m,United States,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,14.394728171334432,-1.0,7.101675971619444,0,0,30.0,0,1.2,3
user_000429,34468,2009-06-17 00:00:00+00:00,3360,evening,61.55,1,560,422,0,0,1,3377,,,Turkey,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,20.37115839243499,-1.0,6.0473721790462776,0,0,30.0,0,1.2,2
user_000430,7297,2009-04-28 00:00:00+00:00,1305,afternoon,18.66240409207161,1,391,472,0,0,1,64,,,,0.6915657243966897,0.18843427560331028,0.0,78.10304942721851,30,music,music,1,1,0,0,0,free,,0,1,1,3.081587038549247,-0.5031314487933795,7.319680066394099,0,0,20.746971731900693,0,1.0149394346380138,1
user_000431,76060,2009-04-30 00:00:00+00:00,1387,night,86.92571428571429,1,875,470,3,1,4,67256,,m,Poland,1.0,0.0,0.6,140.0,30,music,music,1,1,1,1,0,free,,1,1,1,25.83779193205945,-1.0,6.154858094016418,0,0,30.0,1,1.2,3
user_000432,1143,2009-05-03 00:00:00+00:00,215,evening,60.1578947368421,1,19,467,0,0,1,2273,,m,Spain,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,17.99595141700405,-1.0,6.148468295917647,0,0,30.0,0,1.2,2
user_000433,10265,2009-05-01 00:00:00+00:00,716,night,30.825825825825827,1,333,469,3,0,2,13350,,f,United States,1.0,0.0,0.6,117.81681681681683,30,music,music,1,1,1,0,0,free,,1,1,1,7.727235477762601,-1.0,6.152732694704104,0,0,30.0,1,1.2,3
user_000434,6813,2009-02-10 00:00:00+00:00,894,night,25.51685393258427,1,267,549,0,0,1,971,,f,United States,0.8814656928408298,0.0,0.0,101.15863775100024,30,music,music,1,1,0,0,0,free,,1,1,1,4.693182151839051,-0.8814656928408298,6.309918278226516,0,0,26.44397078522489,0,1.128879415704498,3
user_000437,24131,2009-04-29 00:00:00+00:00,1789,evening,34.42368045649073,1,701,471,0,1,2,7091,,f,Russian Federation,1.0,0.0,0.0,125.73209700427961,30,music,music,1,1,0,0,0,free,,1,1,1,9.16983375084707,-1.0,6.156978985585555,0,0,30.0,0,1.2,2
user_000442,21665,2008-12-19 00:00:00+00:00,397,morning,58.39622641509434,1,371,602,3,1,3,16939,,f,France,1.0,0.0,0.6,140.0,30,music,music,1,1,1,0,0,free,,0,1,1,13.557996182608969,-1.0,6.401917196727186,0,0,30.0,1,1.2,0
user_000444,6950,2009-05-01 00:00:00+00:00,266,evening,64.95327102803738,1,107,469,3,0,1,11218,,f,Germany,1.0,0.0,0.6,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,19.347782859415386,-1.0,6.152732694704104,0,0,30.0,1,1.2,2
user_000445,40848,2009-06-15 00:00:00+00:00,437,afternoon,84.92307692307692,1,481,424,3,1,3,19417,,,Finland,1.0,0.0,0.6,140.0,30,music,music,1,1,1,0,0,free,,0,1,1,27.974660633484163,-1.0,6.052089168924417,0,0,30.0,1,1.2,1
user_000446,11101,2009-05-09 00:00:00+00:00,868,night,28.318877551020407,1,392,461,0,0,1,228,,f,United States,0.8187679755016055,0.06123202449839449,0.0,104.68978558331233,30,music,music,1,1,0,0,0,free,,1,1,1,6.417093547135072,-0.757535951003211,6.511257950803944,0,0,24.563039265048165,0,1.0912607853009633,3
user_000448,866,2009-04-29 00:00:00+00:00,137,afternoon,23.405405405405407,1,37,471,0,0,1,1872,,f,United Kingdom,0.9048737510668572,0.0,0.0,97.4965894366999,30,music,music,1,1,0,0,0,free,,0,1,1,4.834633901293067,-0.9048737510668572,6.156978985585555,0,0,27.146212532005716,0,1.1429242506401143,1
user_000451,58687,2009-04-28 00:00:00+00:00,3357,afternoon,117.84538152610442,1,498,472,0,0,1,6450,,m,United Kingdom,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,0,1,1,34.88023977516833,-1.0,6.159095388491933,0,0,30.0,0,1.2,1
user_000452,21572,2009-05-03 00:00:00+00:00,250,evening,44.02448979591837,1,490,467,3,0,2,16421,,,,1.0,0.0,0.6,140.0,30,music,music,1,1,1,0,0,free,,1,1,1,13.16971916971917,-1.0,6.148468295917647,0,0,30.0,1,1.2,2
user_000455,85,2008-08-05 00:00:00+00:00,74,afternoon,28.333333333333332,0,3,738,3,1,2,10169,,m,,1.0,0.12,0.6,112.33333333333334,30,music,music,0,1,0,0,0,free,,0,0,1,4.306871147195911,-0.88,7.3979336714619865,0,0,30.0,1,1.2,1
user_000457,2293,2007-10-07 00:00:00+00:00,156,night,21.632075471698112,1,106,1041,0,0,1,1933,,m,Brazil,0.8959964650109168,0.0,0.0,93.22241756819434,30,music,music,1,1,0,0,0,free,,1,1,1,1.935311297974411,-0.8959964650109168,6.948897222313312,0,0,26.879893950327503,0,1.13759787900655,3
user_000458,99938,2009-04-29 00:00:00+00:00,1705,night,135.97006802721089,1,735,471,3,1,3,18868,,f,Argentina,1.0,0.0,0.6,140.0,30,music,music,1,1,1,0,0,free,,1,1,1,40.33010492332526,-1.0,6.156978985585555,0,0,30.0,1,1.2,3
user_000459,3746,2009-05-01 00:00:00+00:00,356,afternoon,44.07058823529412,1,85,469,0,0,1,1923,,,Hungary,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,0,1,1,13.127409261576972,-1.0,6.152732694704104,0,0,30.0,0,1.2,1
user_000460,23742,2009-05-03 00:00:00+00:00,410,night,44.29477611940298,1,536,467,0,0,1,1234,,f,Canada,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,13.250574052812858,-1.0,6.148468295917647,0,0,30.0,0,1.2,3
user_000467,17911,2009-05-01 00:00:00+00:00,2059,afternoon,35.05088062622309,1,511,469,3,0,1,11285,,f,Germany,1.0,0.0,0.6,127.11193737769081,30,music,music,1,1,0,0,0,free,,0,1,1,9.479543283390182,-1.0,6.152732694704104,0,0,30.0,1,1.2,1
user_000468,13971,2009-06-16 00:00:00+00:00,259,night,95.6917808219178,1,146,423,0,0,1,1035,,m,Brazil,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,31.59634272421814,-1.0,6.049733455231958,0,0,30.0,0,1.2,3
user_000474,6800,2009-05-03 00:00:00+00:00,460,evening,53.54330708661417,1,127,467,3,0,1,4401,,f,,1.0,0.0,0.6,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,16.017228615653814,-1.0,6.148468295917647,0,0,30.0,1,1.2,2
user_000477,267,2009-04-23 00:00:00+00:00,93,evening,6.068181818181818,1,44,477,3,1,3,18065,,m,United States,0.9255073757831292,0.0,0.6,60.22130978289143,30,music,music,1,1,1,0,0,free,,1,1,1,0.7645059771791561,-0.9255073757831292,6.169610732491456,0,0,27.76522127349388,1,1.1553044254698774,2
user_000479,16279,2009-06-18 00:00:00+00:00,2308,evening,25.19969040247678,1,646,421,0,0,1,2967,,m,United States,0.9409585406506606,0.0,0.0,102.95957759277667,30,music,music,1,1,0,0,0,free,,1,1,1,6.148221514947292,-0.9409585406506606,6.045005314036012,0,0,28.22875621951982,0,1.1645751243903963,2
user_000480,47200,2009-04-29 00:00:00+00:00,546,evening,157.85953177257525,1,299,471,3,0,1,8855,,f,United States,1.0,0.0,0.6,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,46.82274247491639,-1.0,6.156978985585555,0,0,30.0,1,1.2,2
user_000481,2880,2009-04-29 00:00:00+00:00,153,afternoon,17.66871165644172,1,163,471,0,0,1,6334,,m,United States,0.9374737500401885,0.0,0.0,86.2450631458597,30,music,music,1,1,0,0,0,free,,0,1,1,3.2284727807538207,-0.9374737500401885,6.156978985585555,0,0,28.124212501205655,0,1.162484250024113,1
user_000482,31830,2008-10-10 00:00:00+00:00,288,afternoon,59.943502824858754,1,531,672,0,0,1,6260,,f,Russian Federation,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,0,1,1,12.46967369313555,-1.0,6.511745329644728,0,0,30.0,0,1.2,1
user_000486,5662,2009-05-01 00:00:00+00:00,284,afternoon,28.887755102040817,1,196,469,3,0,2,12916,,m,United Kingdom,1.0,0.0,0.6,113.5530612244898,30,music,music,1,1,1,0,0,free,,0,1,1,6.979346859021507,-1.0,6.152732694704104,0,0,30.0,1,1.2,1
user_000488,6768,2009-06-16 00:00:00+00:00,154,evening,193.37142857142857,1,35,423,3,0,1,12487,,m,Peru,1.0,0.0,0.6,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,63.84905660377358,-1.0,6.049733455231958,0,0,30.0,1,1.2,2
user_000489,4309,2008-03-20 00:00:00+00:00,294,evening,35.31967213114754,1,122,876,0,0,1,3541,,m,Germany,1.0,0.0,0.0,127.70327868852459,30,music,music,1,1,0,0,0,free,,1,1,1,5.143030710776795,-1.0,6.776506992372183,0,0,30.0,0,1.2,2
user_000493,42459,2009-04-30 00:00:00+00:00,476,night,41.58570029382958,1,1021,470,0,0,1,5360,,m,United States,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,12.360930023643611,-1.0,6.154858094016418,0,0,30.0,0,1.2,3
user_000494,2468,2009-05-03 00:00:00+00:00,648,evening,10.502127659574468,1,235,467,0,0,1,2823,,m,United Kingdom,0.8500377938811691,0.029962206118830936,0.0,66.80626819407293,30,music,music,1,1,0,0,0,free,,1,1,1,1.499162301354537,-0.8200755877623381,6.332689970315029,0,0,25.501133816435072,0,1.1100226763287016,2
user_000498,2877,2009-05-04 00:00:00+00:00,121,evening,29.357142857142858,1,98,466,0,0,1,175,,f,Poland,0.8105194768699555,0.06948052313004449,0.0,106.62753231425242,30,music,music,1,1,0,0,0,free,,1,1,1,6.702954386839668,-0.741038953739911,6.573379429821231,0,0,24.315584306098664,0,1.0863116861219733,2
user_000499,52958,2009-04-21 00:00:00+00:00,2702,night,73.75766016713092,1,718,479,3,1,4,24988,,f,,1.0,0.0,0.6,140.0,30,music,music,1,1,1,1,0,free,,1,1,1,21.512650882079853,-1.0,6.173786103901937,0,0,30.0,1,1.2,3
user_000500,8838,2009-05-04 00:00:00+00:00,2126,evening,37.134453781512605,1,238,466,3,0,1,8668,,,United States,1.0,0.0,0.6,131.69579831932774,30,music,music,1,1,0,0,0,free,,1,1,1,10.472058963401457,-1.0,6.1463292576688975,0,0,30.0,1,1.2,2
user_000501,26457,2009-04-28 00:00:00+00:00,853,evening,51.27325581395349,1,516,472,3,0,1,11921,,f,United States,1.0,0.0,0.6,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,15.176016519986234,-1.0,6.159095388491933,0,0,30.0,1,1.2,2
user_000502,12035,2009-05-01 00:00:00+00:00,800,night,42.08041958041958,1,286,469,0,0,1,3415,,f,United States,1.0,0.0,0.0,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,12.53459306650796,-1.0,6.152732694704104,0,0,30.0,0,1.2,3
user_000504,3772,2009-04-27 00:00:00+00:00,941,evening,58.9375,1,64,473,3,0,1,7202,,,United States,1.0,0.0,0.6,140.0,30,music,music,1,1,0,0,0,free,,1,1,1,17.407700421940927,-1.0,6.161207321695077,0,0,30.0,1,1.2,2
user_000507,29736,2009-06-18 00:00:00+00:00,671,afternoon,38.270270270270274,1,777,421,0,0,1,4982,,m,Italy,1.0,0.0,0.0,134.1945945945946,30,music,music,1,1,0,0,0,free,,0,1,1,12.169818492759445,-1.0,6.045005314036012,0,0,30.0,0,1.2,1
user_000510,2430,2009-04-29 00:00:00+00:00,284,evening,31.973684210526315,1,76,471,3,0,1,7869,,m,Germany,1.0,0.0,0.6,120.3421052631579,30,music,music,1,1,0,0,0,free,,1,1,1,8.152077268885863,-1.0,6.156978985585555,0,0,30.0,1,1.2,2
user_000511,12695,2009-04-30 00:00:00+00:00,344,night,34.59128065395095,1,367,470,3,0,1,8899,,f,United States,1.0,0.0,0.6,126.1008174386921,30,music,music,1,1,0,0,0,free,,1,1,1,9.261122646952083,-1.0,6.154858094016418,0,0,30.0,1,1.2,3
user_000512,44273,2009-04-28 00:00:00+00:00,1226,evening,41.64910630291627,1,1063,472,3,1,4,24663,,f,United Kingdom,1.0,0.0,0.6,140.0,30,music,music,1,1,1,1,0,free,,1,1,1,12.327431041032302,-1.0,6.159095388491933,0,0,30.0,1,1.2,2
user_000513,5341,2009-03-04 00:00:00+00:00,1102,afternoon,33.38125,1,160,527,3,0,2,17188,,,United Kingdom,1.0,0.0,0.6,123.43875000000001,30,music,music,1,1,1,0,0,free,,0,1,1,7.804052601207388,-1.0,6.269096283706261,0,0,30.0,1,1.2,1
user_000515,5166,2009-04-28 00:00:00+00:00,783,afternoon,90.63157894736842,1,57,472,3,0,2,13681,,m,Netherlands,1.0,0.0,0.6,140.0,30,music,music,1,1,1,0,0,free,,0,1,1,26.825414487593193,-1.0,6.159095388491933,0,0,30.0,1,1.2,1
user_000516,7242,2009-05-04 00:00:00+00:00,707,afternoon,37.523316062176164,1,193,466,3,1,4,57977,,m,Austria,1.0,0.0,0.6,132.55129533678758,30,music,music,1,1,1,1,0,free,,0,1,1,10.650458563968176,-1.0,6.1463292576688975,0,0,30.0,1,1.2,1
